coach_id,name,playoff_attempts,nba_champ_count,div_count,nba_champ_per_attempt,playoff_score,playoff_score_per_attempt,last_nba_champ_season
https://www.basketball-reference.com/coaches/wilkele01c.html,Lenny Wilkens,20,1,2,0.05,-0.7409361471861471,-0.037046807359307356,1979
https://www.basketball-reference.com/coaches/johnsfr01c.html,Frank Johnson,1,0,0,0.0,0.0509469696969697,0.0509469696969697,0
https://www.basketball-reference.com/coaches/silaspa01c.html,Paul Silas,4,0,0,0.0,0.02840909090909091,0.007102272727272728,0
https://www.basketball-reference.com/coaches/thomais01c.html,Isiah Thomas,3,0,0,0.0,-0.2318181818181819,-0.0772727272727273,0
https://www.basketball-reference.com/coaches/irvinge01c.html,George Irvine,1,0,0,0.0,-0.104498106060606,-0.104498106060606,0
https://www.basketball-reference.com/coaches/westppa01c.html,Paul Westphal,4,0,1,0.0,0.2273674242424241,0.05684185606060602,0
https://www.basketball-reference.com/coaches/cartebu01c.html,Butch Carter,1,0,0,0.0,-0.1524621212121212,-0.1524621212121212,0
https://www.basketball-reference.com/coaches/birdla01c.html,Larry Bird,3,0,1,0.0,0.1221590909090909,0.04071969696969697,0
https://www.basketball-reference.com/coaches/rambiku01c.html,Kurt Rambis,1,0,0,0.0,-0.0272727272727272,-0.0272727272727272,0
https://www.basketball-reference.com/coaches/tomjaru01c.html,Rudy Tomjanovich,7,2,2,0.2857142857142857,0.9571969696969695,0.13674242424242422,1995
https://www.basketball-reference.com/coaches/aingeda01c.html,Danny Ainge,3,0,0,0.0,-0.2820549242424243,-0.09401830808080809,0
https://www.basketball-reference.com/coaches/dalych99c.html,Chuck Daly,12,2,3,0.16666666666666666,0.7402935606060606,0.06169113005050505,1990
https://www.basketball-reference.com/coaches/calipjo99c.html,John Calipari,1,0,0,0.0,-0.104498106060606,-0.104498106060606,0
https://www.basketball-reference.com/coaches/cowenda01c.html,Dave Cowens,2,0,0,0.0,-0.1857007575757576,-0.0928503787878788,0
https://www.basketball-reference.com/coaches/harride99c.html,Del Harris,11,0,1,0.0,0.08096590909090921,0.007360537190082656,0
https://www.basketball-reference.com/coaches/adubari99c.html,Richie Adubato,2,0,0,0.0,-0.123626893939394,-0.061813446969697,0
https://www.basketball-reference.com/coaches/fitchbi99c.html,Bill Fitch,13,1,2,0.07692307692307693,-0.933258928571428,-0.0717891483516483,1981
https://www.basketball-reference.com/coaches/bickebe99c.html,Bernie Bickerstaff,5,0,0,0.0,0.2178030303030303,0.043560606060606064,0
https://www.basketball-reference.com/coaches/stjeaga99c.html,Garry St. Jean,1,0,0,0.0,-0.0073863636363636,-0.0073863636363636,0
https://www.basketball-reference.com/coaches/fitzsco99c.html,Cotton Fitzsimmons,12,0,0,0.0,-0.2901041666666666,-0.024175347222222216,0
https://www.basketball-reference.com/coaches/hillbo99c.html,Bob Hill,5,0,0,0.0,-0.49725378787878777,-0.09945075757575755,0
https://www.basketball-reference.com/coaches/fordch01c.html,Chris Ford,4,0,0,0.0,-0.39872159090909093,-0.09968039772727273,0
https://www.basketball-reference.com/coaches/bristal01c.html,Allan Bristow,2,0,0,0.0,-0.1190340909090909,-0.05951704545454545,0
https://www.basketball-reference.com/coaches/isselda01c.html,Dan Issel,1,0,0,0.0,0.3259469696969697,0.3259469696969697,0
https://www.basketball-reference.com/coaches/lucasjo01c.html,John Lucas,2,0,0,0.0,-0.0523674242424243,-0.02618371212121215,0
https://www.basketball-reference.com/coaches/loughke01c.html,Kevin Loughery,8,0,0,0.0,-0.5502840909090907,-0.06878551136363634,0
https://www.basketball-reference.com/coaches/pfundra99c.html,Randy Pfund,1,0,0,0.0,0.059280303030303,0.059280303030303,0
https://www.basketball-reference.com/coaches/weissbo01c.html,Bob Weiss,3,0,0,0.0,-0.2456439393939393,-0.0818813131313131,0
https://www.basketball-reference.com/coaches/bassbo99c.html,Bob Bass,2,0,0,0.0,-0.3712121212121211,-0.18560606060606055,0
https://www.basketball-reference.com/coaches/chanedo01c.html,Don Chaney,3,0,0,0.0,-0.3204545454545453,-0.10681818181818177,0
https://www.basketball-reference.com/coaches/maclejo99c.html,John MacLeod,11,0,1,0.0,-0.46335227272727275,-0.042122933884297525,0
https://www.basketball-reference.com/coaches/lynamji99c.html,Jim Lynam,3,0,0,0.0,-0.1767045454545454,-0.05890151515151513,0
https://www.basketball-reference.com/coaches/joneskc01c.html,K.C. Jones,9,2,5,0.2222222222222222,0.6567708333333335,0.07297453703703706,1986
https://www.basketball-reference.com/coaches/jacksst99c.html,Stu Jackson,1,0,0,0.0,0.0393939393939394,0.0393939393939394,0
https://www.basketball-reference.com/coaches/moedo01c.html,Doug Moe,12,0,0,0.0,-1.377644751082251,-0.11480372925685424,0
https://www.basketball-reference.com/coaches/versadi99c.html,Dick Versace,1,0,0,0.0,-0.0740530303030303,-0.0740530303030303,0
https://www.basketball-reference.com/coaches/rodgeji99c.html,Jimmy Rodgers,2,0,0,0.0,-0.1658143939393939,-0.08290719696969695,0
https://www.basketball-reference.com/coaches/pitinri99c.html,Rick Pitino,2,0,0,0.0,0.070407196969697,0.0352035984848485,0
https://www.basketball-reference.com/coaches/unselwe01c.html,Wes Unseld,1,0,0,0.0,0.059280303030303,0.059280303030303,0
https://www.basketball-reference.com/coaches/laydefr99c.html,Frank Layden,5,0,0,0.0,0.03759469696969711,0.007518939393939422,0
https://www.basketball-reference.com/coaches/schulmi99c.html,Mike Schuler,2,0,0,0.0,-0.47002840909090904,-0.23501420454545452,0
https://www.basketball-reference.com/coaches/guokama02c.html,Matt Guokas,2,0,0,0.0,-0.0722064393939394,-0.0361032196969697,0
https://www.basketball-reference.com/coaches/ramsaja99c.html,Jack Ramsay,16,1,1,0.0625,-1.806006493506493,-0.11287540584415581,1977
https://www.basketball-reference.com/coaches/mottadi99c.html,Dick Motta,14,1,2,0.07142857142857142,-1.5135281385281387,-0.10810915275200991,1978
